Degree0,XCoordinate0,YCoordinate0,Degree1,XCoordinate1,YCoordinate1,Degree0_rad,Degree1_rad,d,cosb,cosb_ref,delta_cos,min,d,cosb,cosb_ref,delta_cos,min
78.98,19.74265076,101.0019525,78.98,30.96180785,158.3983369,1.378461043,1.378461043,,0.174566441,0.191151636,0.016585196,,,0.196682238,0.191151636,0.005530601,
79.09,19.54880301,101.0396505,79.09,30.65780223,158.4574575,1.380380905,1.380380905,,0.17285242,0.189266824,0.016414404,,,0.194751068,0.189266824,0.005484244,
79.2,19.35488327,101.0769764,79.2,30.35368371,158.5159946,1.382300768,1.382300768,,0.171137763,0.187381315,0.016243552,,,0.192819181,0.187381315,0.005437866,
79.31,19.23552467,101.5077727,79.31,30.04945344,158.5739481,1.38422063,1.38422063,,0.169422476,0.185495114,0.016072639,,,0.190886584,0.185495114,0.00539147,
79.43,19.57576338,104.498594,79.43,29.71743971,158.6365041,1.386315025,1.386315025,,0.167550542,0.183436662,0.01588612,,,0.188777495,0.183436662,0.005340834,
79.54,19.4113124,104.7307705,79.54,29.41297936,158.6932365,1.388234887,1.388234887,,0.165833957,0.18154904,0.015715083,,,0.186843437,0.18154904,0.005294397,
79.65,19.24625768,104.9638743,79.65,29.10841071,158.7493845,1.390154749,1.390154749,,0.164116762,0.179660749,0.015543987,,,0.184908691,0.179660749,0.005247942,
79.76,19.04480836,105.0006124,79.76,28.80373487,158.804948,1.392074611,1.392074611,,0.162398963,0.177771795,0.015372833,,,0.182973263,0.177771795,0.005201468,
79.88,18.86033568,105.2376093,79.88,28.47124032,158.8648959,1.394169006,1.394169006,,0.160524318,0.175710372,0.015186054,,,0.18086112,0.175710372,0.005150748,
79.99,18.6583618,105.2736064,79.99,28.166344,158.9192365,1.396088869,1.396088869,,0.158805275,0.173820056,0.015014781,,,0.178924292,0.173820056,0.005104236,
80.1,19.3104737,110.1829037,80.1,27.86134398,158.972992,1.398008731,1.398008731,,0.157085648,0.1719291,0.014843452,,,0.176986806,0.1719291,0.005057705,
80.21,19.09900953,110.2197555,80.21,27.58751909,159.2066648,1.399928593,1.399928593,,0.15554179,0.17003751,0.01449572,,,0.175247357,0.17003751,0.005209846,
80.33,18.96762457,110.8402569,80.33,27.25418627,159.2640658,1.402022988,1.402022988,,0.153662419,0.167973243,0.014310824,,,0.173129888,0.167973243,0.005156645,
80.44,18.75489964,110.8764496,80.44,26.94852623,159.3160703,1.40394285,1.40394285,,0.151939071,0.166080351,0.014141281,,,0.171188209,0.166080351,0.005107858,
80.55,18.60724249,111.3018592,80.55,26.67293936,159.5479687,1.405862712,1.405862712,,0.150385278,0.164186847,0.013801568,,,0.169437567,0.164186847,0.00525072,
80.66,18.39363246,111.3373595,80.66,26.39652793,159.7791913,1.407782575,1.407782575,,0.148826837,0.162292737,0.0134659,,,0.167681687,0.162292737,0.00538895,
80.78,18.19246661,111.5715054,80.78,26.06199923,159.8340979,1.40987697,1.40987697,,0.146940723,0.160225754,0.01328503,,,0.165556622,0.160225754,0.005330868,
80.89,18.83531893,116.9261765,80.89,25.78428333,160.0640624,1.411796832,1.411796832,,0.145374927,0.158330401,0.012955474,,,0.163792455,0.158330401,0.005462054,
81,18.67096923,117.3395141,81,25.4770909,160.1132448,1.413716694,1.413716694,,0.143642939,0.156434465,0.012791526,,,0.161841042,0.156434465,0.005406577,
81.11,18.53516924,117.9439733,81.11,25.16980466,160.1618377,1.415636556,1.415636556,,0.141910422,0.154537952,0.012627531,,,0.159889032,0.154537952,0.00535108,
81.23,18.31782461,118.1734205,81.23,24.83447764,160.2141756,1.417730951,1.417730951,,0.140019807,0.15246838,0.012448573,,,0.157758896,0.15246838,0.005290516,
81.34,18.09102936,118.2083527,81.34,24.5269989,160.2615352,1.419650814,1.419650814,,0.138286205,0.150570685,0.01228448,,,0.155805663,0.150570685,0.005234979,
81.45,17.89297993,118.4335592,81.45,24.27373186,160.6677294,1.421570676,1.421570676,,0.136858254,0.148672434,0.01181418,,,0.154196806,0.148672434,0.005524372,
81.56,17.66568629,118.4676757,81.56,23.96538384,160.7140122,1.423490538,1.423490538,,0.135119751,0.146773635,0.011653885,,,0.152238052,0.146773635,0.005464416,
81.68,17.44565738,118.694913,81.68,23.62890358,160.7638276,1.425584933,1.425584933,,0.133222634,0.144701602,0.011478968,,,0.15010059,0.144701602,0.005398988,
81.79,17.30130081,119.3035274,81.79,23.32037234,160.8088728,1.427504795,1.427504795,,0.131483097,0.14280168,0.011318583,,,0.148140671,0.14280168,0.005338991,
81.9,17.1270731,119.7191019,81.9,23.01175524,160.8533259,1.429424657,1.429424657,,0.129743077,0.140901232,0.011158155,,,0.146180208,0.140901232,0.005278976,
82.01,15.40237547,109.1570741,82.01,22.7030534,160.8971867,1.43134452,1.43134452,,0.128002578,0.139000264,0.010997686,,,0.144219205,0.139000264,0.005218941,
82.13,17.01943416,122.4697467,82.13,22.36619246,160.9443592,1.433438915,1.433438915,,0.126103315,0.136925898,0.010822583,,,0.142079325,0.136925898,0.005153427,
82.24,16.81008534,122.6896669,82.24,22.05731713,160.9869811,1.435358777,1.435358777,,0.124361838,0.135023867,0.010662029,,,0.140117221,0.135023867,0.005093354,
82.35,16.59991644,122.9089478,82.35,21.77285179,161.2103479,1.437278639,1.437278639,,0.122757988,0.133121339,0.01036335,,,0.138310179,0.133121339,0.005188841,
82.46,16.41413811,123.316974,82.46,21.46346715,161.2518307,1.439198501,1.439198501,,0.12101364,0.131218319,0.01020468,,,0.13634484,0.131218319,0.00512652,
82.58,16.1559588,123.351064,82.58,21.12586654,161.2964076,1.441292896,1.441292896,,0.119110207,0.129141747,0.010031541,,,0.134200261,0.129141747,0.005058513,
82.69,15.91923222,123.3818384,82.69,20.81631795,161.3366488,1.443212758,1.443212758,,0.117364934,0.127237725,0.009872791,,,0.13223388,0.127237725,0.004996155,
82.8,15.68244702,123.4121585,82.8,20.50669271,161.3762959,1.445132621,1.445132621,,0.115619229,0.125333234,0.009714004,,,0.130267012,0.125333234,0.004933778,
82.91,15.46912242,123.6299839,82.91,20.21968505,161.5967131,1.447052483,1.447052483,,0.114001045,0.12342828,0.009427235,,,0.12844382,0.12342828,0.00501554,
83.03,15.21028995,123.662095,83.03,19.88136521,161.6386855,1.449146878,1.449146878,,0.112093557,0.121349631,0.009256074,,,0.126294672,0.121349631,0.004945042,
83.14,14.97296827,123.6910542,83.14,19.57116212,161.676538,1.45106674,1.45106674,,0.110344594,0.119443734,0.00909914,,,0.124324134,0.119443734,0.004880399,
83.25,14.73559146,123.7195579,83.25,19.26088696,161.7137952,1.452986602,1.452986602,,0.108595225,0.117537397,0.008942173,,,0.122353137,0.117537397,0.00481574,
83.36,14.49816039,123.7476061,83.36,18.97178573,161.9317902,1.454906464,1.454906464,,0.106965237,0.115630627,0.008665391,,,0.120516646,0.115630627,0.004886019,
83.48,14.26085188,123.96691,83.48,18.63276719,161.9711497,1.45700086,1.45700086,,0.105053809,0.113550029,0.00849622,,,0.11836306,0.113550029,0.004813031,
83.59,14.04431932,124.1830253,83.59,18.32192844,162.0066056,1.458920722,1.458920722,,0.103301262,0.111642376,0.008341113,,,0.116388483,0.111642376,0.004746108,
83.7,13.82697788,124.3984781,83.7,18.01102222,162.0414651,1.460840584,1.460840584,,0.101548335,0.109734311,0.008185976,,,0.114413478,0.109734311,0.004679167,
83.81,13.58824571,124.4247815,83.81,17.70004969,162.0757279,1.462760446,1.462760446,,0.099795034,0.107825842,0.008030808,,,0.112438052,0.107825842,0.00461221,
83.93,13.36796105,124.828406,83.93,17.38015165,162.2937573,1.464854841,1.464854841,,0.09799141,0.105743423,0.007752013,,,0.110405927,0.105743423,0.004662504,
84.04,13.12840475,124.8538278,84.04,17.06869616,162.3268091,1.466774703,1.466774703,,0.096235386,0.103834131,0.007598744,,,0.108427432,0.103834131,0.004593302,
84.15,12.8888001,124.8787899,84.15,16.75717781,162.3592631,1.468694566,1.468694566,,0.094479008,0.101924456,0.007445448,,,0.106448539,0.101924456,0.004524083,
84.26,12.649148,124.9032921,84.26,16.44559777,162.3911194,1.470614428,1.470614428,,0.092722282,0.100014405,0.007292124,,,0.104469253,0.100014405,0.004454848,
84.38,12.38765625,124.9294973,84.38,16.10562324,162.4251897,1.472708823,1.472708823,,0.090805464,0.097930294,0.00712483,,,0.102309594,0.097930294,0.0043793,
84.49,12.14790776,124.9530379,84.49,15.79391789,162.4557955,1.474628685,1.474628685,,0.089048031,0.09601948,0.006971449,,,0.100329512,0.09601948,0.004310032,
84.6,11.89015667,124.7876497,84.6,15.48215438,162.4858032,1.476548547,1.476548547,,0.087290271,0.094108313,0.006818043,,,0.098349061,0.094108313,0.004240748,
84.71,11.61540893,124.4323736,84.71,15.17033386,162.5152125,1.478468409,1.478468409,,0.085532189,0.092196799,0.006664611,,,0.096368248,0.092196799,0.004171449,
84.83,11.37215895,124.6455267,84.83,14.83010236,162.546613,1.480562804,1.480562804,,0.083613922,0.090111124,0.006497202,,,0.094206957,0.090111124,0.004095833,
84.94,11.11606645,124.4779756,84.94,14.51816636,162.574771,1.482482667,1.482482667,,0.081855189,0.088198907,0.006343719,,,0.09222541,0.088198907,0.004026502,
85.05,11.29821752,129.3181488,85.05,14.1903042,162.4206532,1.484402529,1.484402529,,0.080006662,0.086286366,0.006279704,,,0.090142693,0.086286366,0.003856328,
85.16,11.05004971,129.3395907,85.16,13.87861108,162.4475838,1.486322391,1.486322391,,0.078249298,0.084373506,0.006124208,,,0.088162689,0.084373506,0.003789183,
85.28,10.77927482,129.3624388,85.28,13.53852397,162.4762804,1.488416786,1.488416786,,0.076331846,0.082286396,0.00595455,,,0.086002315,0.082286396,0.003715919,
85.39,10.51616981,129.2004006,85.39,13.21191386,162.3199885,1.490336648,1.490336648,,0.074490378,0.080372894,0.005882516,,,0.083927552,0.080372894,0.003554658,
85.5,10.25380789,129.038855,85.5,12.88593723,162.1628378,1.49225651,1.49225651,,0.072652482,0.078459096,0.005806613,,,0.081856814,0.078459096,0.003397718,
85.61,10.00617794,129.0582933,85.61,12.56059652,162.0048294,1.494176373,1.494176373,,0.070818172,0.076545008,0.005726837,,,0.079790115,0.076545008,0.003245106,
85.73,9.708549811,128.7151017,85.73,12.22143914,162.0307679,1.496270768,1.496270768,,0.068905961,0.074456592,0.00555063,,,0.077635646,0.074456592,0.003179055,
85.84,9.448140654,128.5511544,85.84,11.88377784,161.6903702,1.49819063,1.49819063,,0.067002186,0.072541922,0.005539737,,,0.075490682,0.072541922,0.002948759,
85.95,9.201448029,128.5690477,85.95,11.54740937,161.3484552,1.500110492,1.500110492,,0.065105699,0.070626986,0.005521287,,,0.07335393,0.070626986,0.002726944,
86.06,8.942001901,128.4038185,86.06,11.23777854,161.3703164,1.502030354,1.502030354,,0.063359963,0.068711789,0.005351826,,,0.071387026,0.068711789,0.002675237,
86.18,8.673190512,128.4222557,86.18,10.8999523,161.3934872,1.504124749,1.504124749,,0.061455258,0.066622195,0.005166937,,,0.069241014,0.066622195,0.002618819,
86.29,8.426746655,128.4386622,86.29,10.56639826,161.0507722,1.506044612,1.506044612,,0.059574639,0.064706476,0.005131837,,,0.06712214,0.064706476,0.002415664,
86.4,8.180271771,128.4545957,86.4,10.25734046,161.0707514,1.507964474,1.507964474,,0.057832134,0.06279052,0.004958386,,,0.065158877,0.06279052,0.002368358,
86.51,7.933766765,128.4700562,86.51,9.948244885,161.0901376,1.509884336,1.509884336,,0.056089415,0.060874331,0.004784916,,,0.063195374,0.060874331,0.002321043,
86.63,7.65397773,128.3046503,86.63,9.589276334,160.7463191,1.511978731,1.511978731,,0.054065507,0.058783688,0.004718181,,,0.060915057,0.058783688,0.002131369,
86.74,7.386731804,127.9548209,86.74,9.249345567,160.2194836,1.513898593,1.513898593,,0.052148936,0.056867039,0.004718103,,,0.058755676,0.056867039,0.001888637,
86.85,7.151359779,128.1510491,86.85,8.93172458,160.0548582,1.515818455,1.515818455,,0.05035815,0.05495018,0.00459203,,,0.056738016,0.05495018,0.001787836,
86.96,6.90543914,128.1645358,86.96,8.614814311,159.8904364,1.517738318,1.517738318,,0.048571372,0.053033118,0.004461747,,,0.05472487,0.053033118,0.001691752,
87.08,6.627692069,127.9963816,87.08,8.270693992,159.7266278,1.519832713,1.519832713,,0.046631179,0.050941556,0.004310377,,,0.052538875,0.050941556,0.001597319,
87.19,6.382069183,128.0088637,87.19,7.937023177,159.197478,1.521752575,1.521752575,,0.044749903,0.049024094,0.004274191,,,0.05041926,0.049024094,0.001395166,
87.3,6.136422798,128.0208745,87.3,7.622835746,159.0311051,1.523672437,1.523672437,,0.042978476,0.047106451,0.004127975,,,0.048423411,0.047106451,0.00131696,
87.41,5.882350562,127.8497736,87.41,7.309306552,158.8639062,1.525592299,1.525592299,,0.04121076,0.045188634,0.003977874,,,0.046431744,0.045188634,0.001243109,
87.53,5.614705676,127.8618072,87.53,6.968800279,158.698149,1.527686694,1.527686694,,0.039290944,0.043096281,0.003805337,,,0.044268707,0.043096281,0.001172426,
87.64,5.369342888,127.8723458,87.64,6.641489823,158.1688674,1.529606556,1.529606556,,0.037445528,0.041178124,0.003732596,,,0.042189495,0.041178124,0.001011371,
87.75,5.12396033,127.8824136,87.75,6.308861494,157.4548558,1.531526419,1.531526419,,0.035570129,0.039259816,0.003689687,,,0.040076502,0.039259816,0.000816686,
87.86,4.878558905,127.8920104,87.86,5.99290778,157.1048007,1.533446281,1.533446281,,0.033788743,0.037341363,0.003552619,,,0.038069433,0.037341363,0.00072807,
87.98,4.610827803,127.9019426,87.98,5.650983968,156.7553286,1.535540676,1.535540676,,0.031860935,0.035248348,0.003387412,,,0.035897391,0.035248348,0.000649043,
88.09,4.365389848,127.9105548,88.09,5.33168058,156.2238987,1.537460538,1.537460538,,0.030060664,0.033329615,0.003268951,,,0.033869044,0.033329615,0.000539429,
88.2,4.119935819,127.918696,88.2,5.026107965,156.054173,1.5393804,1.5393804,,0.028337808,0.031410759,0.003072951,,,0.03192792,0.031410759,0.000517161,
88.31,3.863452132,127.5626921,88.31,4.715713237,155.7024793,1.541300262,1.541300262,,0.026587765,0.029491788,0.002904022,,,0.029956164,0.029491788,0.000464376,
88.43,3.591275063,127.3882625,88.43,4.369427253,154.9905635,1.543394658,1.543394658,,0.024635363,0.02739824,0.002762878,,,0.027756412,0.02739824,0.000358171,
88.54,3.34682468,127.3949192,88.54,4.053051876,154.2770433,1.54531452,1.54531452,,0.0228516,0.02547905,0.00262745,,,0.025746664,0.02547905,0.000267614,
88.65,3.097917475,127.2185897,88.65,3.743875662,153.7454066,1.547234382,1.547234382,,0.021108427,0.023559765,0.002451338,,,0.023782648,0.023559765,0.000222884,
88.76,2.853793583,127.2243001,88.76,3.436736552,153.2123434,1.549154244,1.549154244,,0.019376739,0.021640393,0.002263654,,,0.021831574,0.021640393,0.00019118,
88.88,2.587464656,127.2299953,88.88,3.10505079,152.6805772,1.551248639,1.551248639,,0.017506654,0.019546443,0.002039789,,,0.019724568,0.019546443,0.000178125,
88.99,2.343319818,127.2347261,88.99,2.805468687,152.3279226,1.553168501,1.553168501,,0.015817574,0.017626913,0.001809339,,,0.017821498,0.017626913,0.000194586,
89.1,2.099166352,127.2389884,89.1,2.5072556,151.9749332,1.555088364,1.555088364,,0.014136212,0.015707317,0.001571105,,,0.015927125,0.015707317,0.000219808,
89.21,1.852359125,127.0612796,89.21,2.207774115,151.4407224,1.557008226,1.557008226,,0.012447699,0.013787664,0.001339965,,,0.014024695,0.013787664,0.00023703,
89.33,1.586373649,127.0648788,89.33,1.884058475,150.9087483,1.559102621,1.559102621,,0.010622551,0.011693439,0.001070889,,,0.011968319,0.011693439,0.000274879,
89.44,1.342547494,127.0676889,89.44,1.590693363,150.5538764,1.561022483,1.561022483,,0.008968523,0.009773688,0.000805165,,,0.010104742,0.009773688,0.000331054,
89.55,1.098716395,127.0700312,89.55,1.298708922,150.1998003,1.562942345,1.562942345,,0.007322279,0.007853901,0.000531622,,,0.008249936,0.007853901,0.000396035,
89.66,0.852433666,126.7080898,89.66,1.005678754,149.4868621,1.564862207,1.564862207,,0.005670139,0.005934085,0.000263945,,,0.006388487,0.005934085,0.000454402,
89.78,0.587189724,126.7095966,89.78,0.691926394,149.3107093,1.566956602,1.566956602,,0.003901165,0.003839715,6.14503E-05,,,0.004395401,0.003839715,0.000555687,
89.89,0.344047155,126.7104901,89.89,0.404446655,148.9552609,1.568876465,1.568876465,,0.002280319,0.001919861,0.000360458,,,0.002569211,0.001919861,0.00064935,
90,0.10090332,126.710917,90,0.118192161,148.4216495,1.570796327,1.570796327,,0.000666382,6.12574E-17,0.000666382,,,0.000750804,6.12574E-17,0.000750804,
90.11,-0.14203624,126.5285732,90.11,-0.16601459,147.8889418,1.572716189,1.572716189,,-0.00093601,-0.001919861,0.000983851,,,-0.001054595,-0.001919861,0.000865266,
90.23,-0.406902215,126.5279986,90.23,-0.473875679,147.353686,1.574810584,1.574810584,,-0.002671769,-0.004014246,0.001342478,,,-0.003010257,-0.004014246,0.00100399,
90.34,-0.649694487,126.5269849,90.34,-0.755720528,147.1753904,1.576730446,1.576730446,,-0.004260844,-0.005934085,0.00167324,,,-0.004800652,-0.005934085,0.001133433,
90.45,-0.891205913,126.3442615,90.45,-1.033135862,146.4653519,1.578650308,1.578650308,,-0.005824946,-0.007853901,0.002028955,,,-0.006562909,-0.007853901,0.001290992,
90.56,-1.132016147,126.1608175,90.56,-1.311005457,146.1087994,1.580570171,1.580570171,,-0.007391608,-0.009773688,0.00238208,,,-0.008328052,-0.009773688,0.001445636,
90.68,-1.394098711,125.9764124,90.68,-1.612939175,145.7517242,1.582664566,1.582664566,,-0.009093947,-0.01186796,0.002774013,,,-0.01024606,-0.01186796,0.0016219,
90.79,-1.635830734,125.9735054,90.79,-1.885708479,145.2163126,1.584584428,1.584584428,,-0.010631854,-0.013787664,0.00315581,,,-0.011978804,-0.013787664,0.00180886,
90.9,-1.877556734,125.9701345,90.9,-2.159101779,144.8597193,1.58650429,1.58650429,,-0.012173279,-0.015707317,0.003534039,,,-0.013715511,-0.015707317,0.001991806,
91.01,-2.116213708,125.7842928,91.01,-2.431157832,144.5040581,1.588424152,1.588424152,,-0.013707164,-0.017626913,0.003919749,,,-0.015443724,-0.017626913,0.002183188,
91.13,-2.379517332,125.7795872,91.13,-2.717030239,143.6202786,1.590518547,1.590518547,,-0.015318947,-0.019720942,0.004401995,,,-0.017259704,-0.019720942,0.002461238,
91.24,-2.620869855,125.7747896,91.24,-2.966993167,142.3851477,1.59243841,1.59243841,,-0.016728269,-0.021640393,0.004912125,,,-0.018847573,-0.021640393,0.002792821,
91.35,-2.862212728,125.7695289,91.35,-3.216290379,141.3281836,1.594358272,1.594358272,,-0.018133837,-0.023559765,0.005425928,,,-0.020431212,-0.023559765,0.003128553,
91.46,-3.099080527,125.5828904,91.46,-3.47894486,140.9759918,1.596278134,1.596278134,,-0.019614715,-0.02547905,0.005864335,,,-0.022099702,-0.02547905,0.003379348,
91.58,-3.357110169,125.3949619,91.58,-3.759833878,140.4375199,1.598372529,1.598372529,,-0.021198401,-0.027572707,0.006374306,,,-0.023884025,-0.027572707,0.003688682,
91.69,-3.59772284,125.3882892,91.69,-4.004275449,139.5575118,1.600292391,1.600292391,,-0.022576592,-0.029491788,0.006915195,,,-0.02543682,-0.029491788,0.004054968,
91.8,-3.838322264,125.3811547,91.8,-4.234806914,138.3325694,1.602212253,1.602212253,,-0.023876357,-0.031410759,0.007534402,,,-0.026901251,-0.031410759,0.004509508,
91.91,-4.078907554,125.3735585,91.91,-4.460853886,137.1134595,1.604132116,1.604132116,,-0.025150837,-0.033329615,0.008178778,,,-0.028337195,-0.033329615,0.00499242,
92.03,-4.341347074,125.3647453,92.03,-4.73603833,136.7622144,1.606226511,1.606226511,,-0.02670236,-0.035422772,0.008720411,,,-0.030085281,-0.035422772,0.005337491,
92.14,-4.581899951,125.356184,92.14,-4.916262808,134.5040161,1.608146373,1.608146373,,-0.027718488,-0.037341363,0.009622875,,,-0.031230141,-0.037341363,0.006111221,
92.25,-4.822435956,125.347161,92.25,-5.13492738,133.469594,1.610066235,1.610066235,,-0.028951345,-0.039259816,0.01030847,,,-0.032619189,-0.039259816,0.006640626,
