Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,
285.47,27.08297593,-98.82735324,,285.47,21.25646475,-77.56607531,,5.826511176,-21.26127793,,22.04518477,2.874116078
285.65,27.39315979,-98.74182564,,285.65,21.49991704,-77.49894774,,5.893242756,-21.2428779,,22.04518477,2.870976078
285.83,27.70307357,-98.65532448,,285.83,21.85436197,-77.82707453,,5.848711601,-20.82824995,,21.63384902,2.867836078
286.01,28.01271421,-98.56785062,,286.01,26.89807711,-94.64579643,,1.114637101,-3.922054194,,4.077367407,2.864696078
286.19,28.32207866,-98.47940492,,286.19,27.19513182,-94.56087002,,1.126946836,-3.918534904,,4.077367407,2.861556078
286.37,28.63116386,-98.38998826,,286.37,27.4919184,-94.47501128,,1.13924546,-3.91497698,,4.077367407,2.858416078
286.55,28.93996677,-98.29960151,,286.55,27.78843392,-94.38822105,,1.151532851,-3.911380455,,4.077367407,2.855276078
286.73,29.24848434,-98.20824557,,286.73,28.5759507,-95.95006535,,0.672533637,-2.258180212,,2.356200196,2.852136078
286.91,29.55671354,-98.11592133,,286.91,28.87709254,-95.859864,,0.679620996,-2.256057328,,2.356200196,2.848996078
287.09,29.86465131,-98.02262971,,287.09,29.48635189,-96.78096431,,0.378299423,-1.241665403,,1.298015187,2.845856078
287.27,30.17229464,-97.92837163,,287.27,30.00083656,-97.37188064,,0.171458075,-0.55649099,,0.582305842,2.842716078
287.45,30.47964048,-97.83314801,,287.45,30.84656252,-99.01088954,,-0.366922041,1.177741529,,1.233574843,-0.302016575
287.63,30.7866858,-97.7369598,,287.63,31.80530932,-100.9707332,,-1.01862352,3.233773414,,3.39041065,-0.305156575
287.81,31.09342758,-97.63980794,,287.81,32.45724858,-101.9224886,,-1.363821002,4.282680653,,4.494592451,-0.308296575
287.99,31.39986278,-97.5416934,,287.99,32.77712466,-101.8200705,,-1.377261874,4.27837715,,4.494592451,-0.311436575
288.17,31.7059884,-97.44261713,,288.17,33.67734437,-103.5012229,,-1.971355965,6.058605778,,6.371259555,-0.314576575
288.35,32.01180141,-97.34258012,,288.35,34.36049234,-104.4845598,,-2.348690927,7.141979666,,7.518259281,-0.317716575
288.53,32.3172988,-97.24158334,,288.53,34.68840393,-104.3761529,,-2.371105128,7.13456958,,7.518259281,-0.320856575
288.71,32.62247755,-97.13962781,,288.71,35.6352147,-106.1106253,,-3.012737145,8.970997512,,9.463370513,-0.323996575
288.89,32.92733466,-97.03671452,,288.89,36.34944691,-107.1216647,,-3.422112243,10.08495015,,10.64974515,-0.327136575
289.07,33.23186712,-96.93284449,,289.07,36.68562918,-107.0069995,,-3.453762064,10.07415502,,10.64974515,-0.330276575
289.25,33.53607193,-96.82801874,,289.25,36.74265961,-106.0863342,,-3.206587683,9.258315433,,9.797887998,-0.333416575
289.43,33.83994608,-96.7222383,,289.43,37.07558902,-105.9704394,,-3.235642938,9.248201122,,9.797887998,-0.336556575
289.61,34.14348658,-96.61550423,,289.61,37.40815287,-105.8534999,,-3.264666291,9.237995628,,9.797887998,-0.339696575
289.79,34.44669045,-96.50781756,,289.79,38.01680124,-106.5100441,,-3.570110789,10.00222652,,10.62027431,-0.342836575
289.97,34.74955468,-96.39917937,,289.97,38.35105481,-106.3901464,,-3.601500129,9.990967082,,10.62027431,-0.345976575
290.15,35.0520763,-96.28959072,,290.15,38.54706064,-105.890466,,-3.494984341,9.60087525,,10.21722668,-0.349116575
290.33,35.35425232,-96.17905269,,290.33,38.87936613,-105.7689064,,-3.525113811,9.589853686,,10.21722668,-0.352256575
290.51,36.66009102,-98.77265677,,290.51,39.06744046,-105.2587372,,-2.407349438,6.486080452,,6.918422577,-0.355396575
290.69,36.97005593,-98.65705735,,290.69,39.39775976,-105.1355468,,-2.427703829,6.478489413,,6.918422577,-0.358536575
290.87,37.27965633,-98.5404852,,290.87,39.58192553,-104.6260221,,-2.302269207,6.085536915,,6.506473933,-0.361676575
291.05,37.58888916,-98.42294149,,291.05,39.91025557,-104.5012193,,-2.321366412,6.078277801,,6.506473933,-0.364816575
291.23,37.89775138,-98.30442737,,291.23,40.23819211,-104.3753861,,-2.340440729,6.070958758,,6.506473933,-0.367956575
291.41,39.27941456,-100.9428597,,291.41,40.41687628,-103.8659847,,-1.137461719,2.923125,,3.136634969,-0.371096575
291.59,39.59618098,-100.8190249,,291.59,40.74281569,-103.7385639,,-1.146634709,2.919538966,,3.136634969,-0.374236575
291.77,39.912557,-100.6941961,,291.77,41.06835339,-103.6101202,,-1.155796393,2.915924146,,3.136634969,-0.377376575
291.95,40.22853949,-100.5683745,,291.95,41.39348617,-103.480655,,-1.164946682,2.912280577,,3.136634969,-0.380516575
292.13,40.54412535,-100.4415613,,292.13,41.71821084,-103.3501696,,-1.174085485,2.908608293,,3.136634969,-0.383656575
292.31,40.85931146,-100.3137578,,292.31,41.88824123,-102.8398848,,-1.028929774,2.526127054,,2.727638974,-0.386796575
292.49,41.17409471,-100.1849652,,292.49,42.21095144,-102.707849,,-1.036856727,2.522883766,,2.727638974,-0.389936575
292.67,41.48847201,-100.0551849,,292.67,42.53324547,-102.5748005,,-1.044773458,2.519615604,,2.727638974,-0.393076575
292.85,41.80244024,-99.92441805,,292.85,42.85512013,-102.4407407,,-1.052679887,2.5163226,,2.727638974,-0.396216575
293.03,42.11599632,-99.792666,,293.03,43.17657226,-102.3056708,,-1.060575937,2.513004785,,2.727638974,-0.399356575
293.21,43.95844819,-103.2520613,,293.21,43.65780922,-102.5459037,,0.300638976,-0.706157638,,0.767490979,2.739096078
293.39,44.57916509,-103.8044542,,293.39,43.9795876,-102.4083129,,0.599577494,-1.396141321,,1.519441924,2.735956078
293.57,44.90489078,-103.6639641,,293.57,44.30093236,-102.2697123,,0.603958414,-1.394251768,,1.519441924,2.732816078
293.75,45.23017372,-103.5224519,,293.75,44.62184034,-102.1301035,,0.60833338,-1.392348469,,1.519441924,2.729676078
293.93,45.73135449,-103.7801035,,293.93,45.27394607,-102.7420872,,0.457408422,-1.038016343,,1.134328168,2.726536078
294.11,46.05699804,-103.6359957,,294.11,45.5963325,-102.5994207,,0.460665533,-1.036574966,,1.134328168,2.723396078
294.29,46.38218748,-103.490866,,294.29,45.91826938,-102.4557427,,0.463918102,-1.035123368,,1.134328168,2.720256078
294.47,46.88753926,-103.7443589,,294.47,46.23975351,-102.3110544,,0.647785747,-1.433304415,,1.57289158,2.717116078
294.65,47.21306486,-103.5966208,,294.65,46.56078174,-102.1653575,,0.652283122,-1.431263306,,1.57289158,2.713976078
294.83,47.53812497,-103.4478613,,294.83,46.8813509,-102.0186532,,0.656774066,-1.429208084,,1.57289158,2.710836078
295.01,48.04761124,-103.6971249,,295.01,47.72465529,-103.0001162,,0.322955949,-0.697008707,,0.768193779,2.707696078
295.19,49.98788115,-107.002547,,295.19,48.22461804,-103.2281593,,1.763263105,-3.774387691,,4.165945177,2.704556078
295.37,50.32362216,-106.8450578,,295.37,48.54851619,-103.0762254,,1.77510597,-3.768832447,,4.165945177,2.701416078
295.55,50.84194683,-107.0720775,,295.55,48.87193567,-102.9232752,,1.970011154,-4.148802319,,4.592766555,2.698276078
295.73,51.17790196,-106.9119062,,295.73,49.1948733,-102.7693101,,1.98302866,-4.142596041,,4.592766555,2.695136078
295.91,51.5133525,-106.7506808,,295.91,49.51732588,-102.6143319,,1.996026614,-4.136348919,,4.592766555,2.691996078
296.09,51.84829513,-106.5884029,,296.09,49.83929024,-102.4583418,,2.009004888,-4.130061015,,4.592766555,2.688856078
296.27,52.18272657,-106.425074,,296.27,50.16076321,-102.3013416,,2.021963355,-4.123732389,,4.592766555,2.685716078
296.45,52.70631683,-106.6444756,,296.45,51.19737399,-103.5913231,,1.508942845,-3.053152412,,3.40567881,2.682576078
296.63,53.0409201,-106.4784523,,296.63,51.52239781,-103.430053,,1.518522289,-3.048399288,,3.40567881,2.679436078
296.81,53.56764413,-106.6950835,,296.81,51.84691365,-103.267763,,1.72073048,-3.42732045,,3.835027881,2.676296078
296.99,55.49555222,-109.6748696,,296.99,52.1709183,-103.1044549,,3.324633921,-6.570414693,,7.363663487,2.673156078
297.17,56.02108003,-109.8558385,,297.17,52.86007297,-103.6571883,,3.161007057,-6.198650234,,6.95810537,2.670016078
297.35,56.5563208,-110.0502124,,297.35,53.18529542,-103.4906969,,3.371025387,-6.559515443,,7.375029153,2.666876078
297.53,56.90159909,-109.8720833,,297.53,53.50999348,-103.3231852,,3.391605613,-6.548898104,,7.375029153,2.663736078
297.71,57.24631635,-109.6928709,,297.71,53.83416395,-103.1546547,,3.412152399,-6.538216195,,7.375029153,2.660596078
297.89,57.7763736,-109.8660881,,297.89,54.15780364,-102.9851072,,3.61856995,-6.880980932,,7.774441914,2.657456078
298.07,58.50329476,-110.405455,,298.07,54.48090936,-102.8145443,,4.022385394,-7.590910762,,8.59078055,2.654316078
298.25,59.04599453,-110.5888957,,298.25,54.80347792,-102.6429676,,4.242516611,-7.945928101,,9.007592385,2.651176078
298.43,59.39295201,-110.4029465,,298.43,55.12550614,-102.470379,,4.267445869,-7.932567449,,9.007592385,2.648036078
298.61,59.7393239,-110.2159086,,298.61,55.44699084,-102.29678,,4.292333053,-7.919128585,,9.007592385,2.644896078
298.79,60.27659381,-110.378435,,298.79,55.76792886,-102.1221725,,4.508664948,-8.256262493,,9.407121237,2.641756078
298.97,60.62288438,-110.1886226,,298.97,56.08831703,-101.946558,,4.534567342,-8.242064607,,9.407121237,2.638616078
299.15,61.17061446,-110.3622335,,299.15,56.4081522,-101.7699384,,4.762462263,-8.592295127,,9.823878173,2.635476078
299.33,61.71165911,-110.5184953,,299.33,57.32138644,-102.656021,,4.390272669,-7.862474226,,9.00516491,2.632336078
299.51,62.26267817,-110.6873626,,299.51,57.64344323,-102.4755261,,4.619234939,-8.21183649,,9.421867647,2.629196078
299.69,62.60992898,-110.4913124,,299.69,57.96493169,-102.2940208,,4.644997291,-8.197291634,,9.421867647,2.626056078
299.87,63.15467745,-110.6412523,,299.87,58.28584863,-102.1115069,,4.868828824,-8.529745384,,9.82150958,2.622916078
300.05,63.70946029,-110.803601,,300.05,58.6061909,-101.9279863,,5.103269391,-8.875614752,,10.2381588,2.619776078
300.23,64.05706895,-110.6030074,,300.23,59.13091333,-102.0973478,,4.92615562,-8.50565965,,9.829204204,2.616636078
300.41,64.61461916,-110.7622875,,300.41,59.45120697,-101.9111737,,5.163412192,-8.851113771,,10.24709912,2.613496078
300.59,65.16392244,-110.9023439,,300.59,59.97880148,-102.0777973,,5.185120959,-8.824546561,,10.23514052,2.610356078
300.77,65.51183398,-110.6971828,,300.77,60.50873358,-102.2433037,,5.003100403,-8.453879033,,9.823394747,2.607216078
300.95,66.07303271,-110.8498429,,300.95,60.82947873,-102.0528026,,5.243553979,-8.797040355,,10.24122929,2.604076078
301.13,66.42077492,-110.6418275,,301.13,61.14962413,-101.8612952,,5.271150791,-8.780532255,,10.24122929,2.600936078
301.31,66.76786225,-110.4327212,,301.31,62.11250012,-102.7328445,,4.655362128,-7.699876716,,8.997805176,2.597796078
301.49,67.53879405,-110.9196915,,301.49,62.43477452,-102.5373051,,5.104019529,-8.382386444,,9.814041871,2.594656078
301.67,68.09507773,-111.0468087,,301.67,63.63281732,-103.7699277,,4.462260408,-7.276881008,,8.536086056,2.591516078
301.85,68.66290761,-111.1878521,,301.85,64.40282974,-104.2893836,,4.260077868,-6.898468538,,8.107843832,2.588376078
302.03,69.01169839,-110.9717028,,302.03,64.72998037,-104.0866449,,4.281718022,-6.885057907,,8.107843832,2.585236078
302.21,69.79303763,-111.4462437,,302.21,65.05649279,-103.8828799,,4.736544838,-7.563363741,,8.924086961,2.582096078
302.39,70.1426342,-111.2265445,,302.39,66.52204753,-105.4853095,,3.620586671,-5.741234971,,6.787519932,2.578956078
302.57,70.92910557,-111.6948014,,302.57,66.85294291,-105.2759106,,4.076162658,-6.418890732,,7.603766189,2.575816078
302.75,71.27947701,-111.4715337,,302.75,67.64811027,-105.7925636,,3.631366735,-5.67897011,,6.7407363,2.572676078
302.93,71.62914565,-111.247167,,302.93,67.97996488,-105.5796273,,3.64918077,-5.667539641,,6.7407363,2.569536078
303.11,72.43440523,-111.7255131,,303.11,69.02011274,-106.4591817,,3.41429249,-5.266331365,,6.276275907,2.566396078
303.29,73.00144204,-111.8292871,,303.29,69.35405377,-106.2419341,,3.647388264,-5.587353045,,6.672477441,2.563256078
303.47,73.81414932,-112.3022916,,303.47,69.68731099,-106.023639,,4.126838328,-6.278652609,,7.513472777,2.560116078
303.65,74.38442741,-112.3993933,,303.65,70.50249359,-106.5335553,,3.881933825,-5.865838081,,7.03402208,2.556976078
303.83,74.73699423,-112.1652725,,303.83,71.08003315,-106.6769058,,3.656961077,-5.488366773,,6.595114416,2.553836078
304.01,76.03082568,-113.3342264,,304.01,71.41464767,-106.4531889,,4.616178006,-6.881037509,,8.285998828,2.550696078
304.19,76.60542002,-113.4193236,,304.19,71.99483158,-106.5930465,,4.610588442,-6.826277073,,8.237450119,2.547556078
304.37,76.96117846,-113.1782238,,304.37,72.32917827,-106.3664576,,4.632000188,-6.811766197,,8.237450119,2.544416078
304.55,77.3161781,-112.9360082,,304.55,72.66281183,-106.13882,,4.653366264,-6.79718816,,8.237450119,2.541276078
304.73,77.67041543,-112.692679,,304.73,81.09907745,-117.6673545,,-3.428662023,4.974675449,,6.041781119,-0.603456575
304.91,80.19498774,-115.5772351,,304.91,81.69720405,-117.7422334,,-1.502216316,2.164998252,,2.635122633,-0.606596575
305.09,80.77770253,-115.6400858,,305.09,82.06651131,-117.4851241,,-1.288808776,1.845038331,,2.250598699,-0.609736575
305.27,81.88528665,-116.4451223,,305.27,82.43500942,-117.2268565,,-0.549722764,0.781734266,,0.955669179,-0.612876575
305.45,82.75228256,-116.8962206,,305.45,83.75409712,-118.3113881,,-1.001814564,1.415167445,,1.733877538,-0.616016575
305.63,83.11892814,-116.6358026,,305.63,84.12518138,-118.0478174,,-1.006253243,1.412014776,,1.733877538,-0.619156575
305.81,83.92855168,-116.9928696,,305.81,84.4954362,-117.7830828,,-0.566884518,0.790213166,,0.972519874,-0.622296575
305.99,85.05849996,-117.785334,,305.99,85.3427845,-118.178999,,-0.284284534,0.393664934,,0.485581895,-0.625436575
306.17,85.65090103,-117.8244025,,306.17,85.95847458,-118.2475115,,-0.307573556,0.423109039,,0.523089621,-0.628576575
306.35,86.27749167,-117.9061538,,306.35,86.3293474,-117.9770194,,-0.051855732,0.070865643,,0.087812051,-0.631716575
306.53,86.64729105,-117.6346616,,306.53,86.9471563,-118.0417667,,-0.299865251,0.407105022,,0.50562206,-0.634856575
306.71,87.46891227,-117.9725507,,306.71,87.5668637,-118.1046614,,-0.097951432,0.132110712,,0.16446192,-0.637996575
306.89,88.06736084,-118.0034178,,306.89,87.93728004,-117.8291197,,0.130080796,-0.174298155,,0.21748761,2.500456078
307.07,88.43745681,-117.726305,,307.07,88.30682936,-117.5524162,,0.13062745,-0.173888843,,0.21748761,2.497316078
307.25,89.26970107,-118.060382,,307.25,88.67550801,-117.2745537,,0.59419306,-0.785828325,,0.985186048,2.494176078
307.43,89.63996997,-117.7794936,,307.43,89.04331235,-116.9955349,,0.596657628,-0.783958688,,0.985186048,2.491036078
307.61,91.32477959,-119.2145879,,307.61,90.43564421,-118.0539181,,0.889135384,-1.160669742,,1.462093014,2.487896078
307.79,92.63181418,-120.1374782,,307.79,91.064881,-118.1052671,,1.566933185,-2.032211104,,2.566156966,2.484756078
307.97,93.48158271,-120.4554981,,307.97,91.435282,-117.8187416,,2.046300717,-2.636756514,,3.337638618,2.481616078
308.15,94.3372221,-120.7731559,,308.15,92.32886707,-118.2020035,,2.008355028,-2.571152399,,3.262562578,2.478476078
308.33,94.71598412,-120.4763422,,308.33,93.22824858,-118.5839801,,1.487735538,-1.892362069,,2.407154176,2.475336078
308.51,95.09381228,-120.1783405,,308.51,93.86646347,-118.6272328,,1.227348816,-1.551107695,,1.977958594,2.472196078
308.69,96.69256539,-121.4134032,,308.69,94.77507543,-119.0056795,,1.917489954,-2.407723696,,3.077970292,2.469056078
308.87,97.32082487,-121.4179711,,308.87,95.14828543,-118.7074995,,2.172539441,-2.710471592,,3.473698875,2.465916078
309.05,98.20065948,-121.7304282,,309.05,96.60941083,-119.7579019,,1.591248649,-1.972526258,,2.53435043,2.462776078
309.23,98.58240829,-121.4214785,,309.23,96.98497376,-119.4539585,,1.597434527,-1.967520021,,2.53435043,2.459636078
309.41,99.72287307,-122.0410392,,309.41,98.74447869,-120.8436783,,0.978394379,-1.197360878,,1.546262795,2.456496078
309.59,100.3611831,-122.0381071,,309.59,99.68354076,-121.2141014,,0.677642371,-0.824005752,,1.066857377,2.453356078
309.77,101.0011454,-122.0332002,,309.77,100.6281424,-121.5825246,,0.373003026,-0.450675611,,0.585012618,2.450216078
309.95,101.3838311,-121.7154556,,309.95,104.3968694,-125.3327318,,-3.013038264,3.617276255,,4.707768801,-0.694516575
310.13,101.7655172,-121.3965108,,310.13,104.7898989,-125.0043083,,-3.024381639,3.607797498,,4.707768801,-0.697656575
310.31,102.1461999,-121.0763692,,310.31,106.5727786,-126.3233003,,-4.426578674,5.246931104,,6.864756716,-0.700796575
310.49,102.5258756,-120.7550337,,310.49,107.2498436,-126.3189259,,-4.72396803,5.563892195,,7.298819789,-0.703936575
310.67,102.9045403,-120.4325077,,310.67,107.9284957,-126.312205,,-5.023955419,5.879697319,,7.733755143,-0.707076575
310.85,103.2821905,-120.1087943,,310.85,108.3245833,-125.9726874,,-5.042392871,5.863893139,,7.733755143,-0.710216575
311.03,103.6588223,-119.7838966,,311.03,109.2905196,-126.2916558,,-5.63169732,6.507759153,,8.606215422,-0.713356575
311.21,104.0344321,-119.457818,,311.21,110.2617595,-126.6083635,,-6.227327443,7.150545574,,9.482083583,-0.716496575
311.39,104.4090162,-119.1305615,,311.39,110.9482443,-126.5918129,,-6.53922813,7.461251406,,9.921279004,-0.719636575
311.57,104.7825708,-118.8021304,,311.57,111.9278708,-126.9034478,,-7.145300018,8.101317406,,10.80215979,-0.722776575
311.75,105.1550923,-118.472528,,311.75,112.6189867,-126.8816922,,-7.463894422,8.409164231,,11.24383222,-0.725916575
311.93,105.5265771,-118.1417575,,311.93,113.0168394,-126.5274437,,-7.490262359,8.385686185,,11.24383222,-0.729056575
312.11,105.8970213,-117.8098222,,312.11,114.8979453,-127.8232979,,-9.000923983,10.01347574,,13.46426117,-0.732196575
312.29,106.2664215,-117.4767253,,312.29,115.2987434,-127.4618888,,-9.032321873,9.98516352,,13.46426117,-0.735336575
312.47,106.634774,-117.1424702,,312.47,121.5699245,-133.5493172,,-14.93515053,16.40684704,,22.1865579,-0.738476575
312.65,107.002075,-116.80706,,312.65,125.7634516,-137.287609,,-18.76137654,20.48054896,,27.77484717,-0.741616575
312.83,107.3683211,-116.4704982,,312.83,127.9724838,-138.8213842,,-20.60416275,22.35088597,,30.39890831,-0.744756575
313.01,107.7335085,-116.1327881,,313.01,128.4077514,-138.4188669,,-20.67424284,22.28607882,,30.39890831,-0.747896575
313.19,108.0976338,-115.7939329,,313.19,130.1274302,-139.3921994,,-22.02979639,23.59826645,,32.28296933,-0.751036575
313.37,108.4606933,-115.4539361,,313.37,130.8245356,-139.2597365,,-22.36384234,23.80580048,,32.66278586,-0.754176575
313.55,108.8226833,-115.1128009,,313.55,131.2611655,-138.8482617,,-22.43848218,23.73546077,,32.66278586,-0.757316575
313.73,109.1836005,-114.7705307,,313.73,132.4859374,-139.2652495,,-23.30233699,24.49471874,,33.80813742,-0.760456575
313.91,109.5434411,-114.427129,,313.91,132.9225765,-138.8485578,,-23.37913541,24.42142877,,33.80813742,-0.763596575
314.09,109.9022016,-114.0825991,,314.09,133.357905,-138.4304971,,-23.45570332,24.34789801,,33.80813742,-0.766736575
314.27,110.2598786,-113.7369443,,314.27,135.1340658,-139.3955436,,-24.87418722,25.65859932,,35.73638075,-0.769876575
314.45,110.6164685,-113.3901682,,314.45,136.1143256,-139.5273821,,-25.49785712,26.13721398,,36.51430778,-0.773016575
314.63,110.9719677,-113.042274,,314.63,136.5517698,-139.099296,,-25.57980214,26.05702199,,36.51430778,-0.776156575
314.81,111.3263728,-112.6932653,,314.81,138.6435652,-140.345865,,-27.31719244,27.65259964,,38.8702363,-0.779296575
314.99,111.6796802,-112.3431456,,314.99,140.2035715,-141.0364912,,-28.52389129,28.69334568,,40.4588737,-0.782436575
315.17,112.0318866,-111.9919181,,315.17,141.779183,-141.7286019,,-29.74729643,29.73668379,,42.06152646,-0.785576575
315.35,112.3829883,-111.6395865,,315.35,143.9471401,-142.9949446,,-31.56415177,31.35535816,,44.49105711,-0.788716575
315.53,112.732982,-111.2861541,,315.53,146.1455623,-144.2699135,,-33.41258028,32.98375942,,46.95028122,-0.791856575
315.71,113.0818642,-110.9316245,,315.71,146.5978486,-143.810306,,-33.5159844,32.87868149,,46.95028122,-0.794996575
315.89,113.4296315,-110.5760012,,315.89,147.0486896,-143.3492805,,-33.61905806,32.77327938,,46.95028122,-0.798136575
316.07,113.7762804,-110.2192876,,316.07,155.3806833,-150.5230102,,-41.60440288,40.30372262,,57.92509298,-0.801276575
316.25,177.829037,-171.1904405,,316.25,160.2506945,-154.2683211,,17.5783425,-16.92211939,,24.39992315,2.337176078
316.43,178.3656975,-170.6312143,,316.43,164.5863907,-157.4494205,,13.77930681,-13.18179384,,19.06905831,2.334036078
316.61,178.9005993,-170.0703058,,316.61,169.0044801,-160.6626457,,9.896119243,-9.407660074,,13.65420244,2.330896078
316.79,179.4337373,-169.5077204,,316.79,169.5081268,-160.1311804,,9.925610461,-9.376539933,,13.65420244,2.327756078
316.97,217.2335786,-203.9294951,,316.97,170.0101022,-159.5981364,,47.22347641,-44.33135872,,64.77133695,2.324616078
317.15,217.8728453,-203.2463775,,317.15,179.9651421,-167.8835339,,37.90770316,-35.36284357,,51.84134127,2.321476078
317.33,218.5099638,-202.5612559,,317.33,180.4914084,-167.3176167,,38.01855543,-35.24363925,,51.84134127,2.318336078
317.51,219.1449279,-201.8741372,,317.51,186.5727494,-171.868969,,32.57217843,-30.00516818,,44.28608049,2.315196078
317.69,219.7777313,-201.185028,,317.69,189.5751393,-173.5375076,,30.20259196,-27.6475204,,40.94608584,2.312056078
317.87,231.6910423,-210.7571927,,317.87,241.3490804,-219.5426035,,-9.658038071,8.785410823,,13.05607685,-0.832676575
318.05,236.2320933,-213.5362532,,318.05,245.9945811,-222.3608166,,-9.762487813,8.82456334,,13.15975252,-0.835816575
318.23,236.9014314,-212.793433,,318.23,248.4175354,-223.137614,,-11.51610394,10.34418103,,15.4797523,-0.838956575
318.41,237.5684338,-212.0485147,,318.41,249.1169617,-222.3564842,,-11.54852785,10.30796953,,15.4797523,-0.842096575
318.59,243.5000905,-215.973083,,318.59,251.5643125,-223.1256671,,-8.064221989,7.152584137,,10.77919923,-0.845236575
318.77,244.1770445,-215.2074293,,318.77,252.2636858,-222.3346565,,-8.086641311,7.127227261,,10.77919923,-0.848376575
318.95,244.851591,-214.4396537,,318.95,255.6278061,-223.8774026,,-10.77621515,9.437748949,,14.324731,-0.851516575
319.13,245.5237233,-213.6697638,,319.13,256.3295198,-223.073629,,-10.80579651,9.403865163,,14.324731,-0.854656575
319.31,246.1934349,-212.8977672,,319.31,257.0287062,-222.2676559,,-10.83527133,9.369888659,,14.324731,-0.857796575
319.49,244.8484883,-210.3945922,,319.49,260.4463505,-223.7975986,,-15.59786222,13.40300642,,20.56535648,-0.860936575
319.67,245.5079192,-209.624732,,319.67,262.6769663,-224.2843687,,-17.1690471,14.65963668,,22.57611848,-0.864076575
319.85,245.4931909,-208.2828843,,319.85,263.3799231,-223.4584587,,-17.88673223,15.17557439,,23.45705114,-0.867216575
320.03,245.4737901,-206.9443203,,320.03,264.0802831,-222.6303455,,-18.60649302,15.68602518,,24.33624804,-0.870356575
320.21,246.1223841,-206.1725137,,320.21,266.3289135,-223.0991779,,-20.20652939,16.92666424,,26.35935873,-0.873496575
320.39,246.0941532,-204.8373366,,320.39,267.0281308,-222.2618067,,-20.93397762,17.42447012,,27.23680557,-0.876636575
320.57,246.7361281,-204.0635924,,320.57,275.4215111,-227.7878938,,-28.68538291,23.72430146,,37.22490662,-0.879776575
320.75,247.7144557,-203.5662425,,320.75,276.1354061,-226.9219488,,-28.42095035,23.35570628,,36.78640285,-0.882916575
320.93,248.6924297,-203.0650358,,320.93,277.827662,-226.8548513,,-29.13523238,23.78981546,,37.61405436,-0.886056575
321.11,250.0115811,-202.8370676,,321.11,278.5386155,-225.9813555,,-28.5270344,23.14428788,,36.73485746,-0.889196575
321.29,267.6261749,-215.7380291,,321.29,279.2468226,-225.1056316,,-11.62064774,9.367602558,,14.9261995,-0.892336575
321.47,269.2666539,-215.6690422,,321.47,281.6066297,-225.552742,,-12.33997584,9.88369979,,15.8102032,-0.895476575
321.65,270.5889133,-215.3368833,,321.65,283.3125633,-225.4624687,,-12.72365002,10.12558536,,16.2609578,-0.898616575
321.83,271.9132082,-214.9997067,,321.83,284.6884816,-225.1010183,,-12.77527343,10.10131159,,16.28631656,-0.901756575
322.01,273.5663334,-214.9142338,,322.01,286.0662249,-224.7341725,,-12.49989154,9.819938663,,15.89586374,-0.904896575
322.19,278.3902101,-217.2937127,,322.19,286.4333225,-223.5716553,,-8.043112443,6.277942619,,10.20314762,-0.908036575
322.37,279.3972683,-216.6714097,,322.37,287.1339243,-222.671154,,-7.736656017,5.999744293,,9.790443193,-0.911176575
322.55,279.7567928,-215.5469096,,322.55,289.1888624,-222.814127,,-9.432069597,7.267217471,,11.90698898,-0.914316575
322.73,281.4186739,-215.4225228,,322.73,290.227997,-222.165951,,-8.809323115,6.743428158,,11.09405233,-0.917456575
322.91,281.1499745,-213.8200766,,322.91,290.5824234,-220.9936392,,-9.432448851,7.173562579,,11.8503625,-0.920596575
323.09,281.5016858,-212.695716,,323.09,291.2749097,-220.0801224,,-9.773223985,7.384406481,,12.24930064,-0.923736575
323.27,281.8495064,-211.5715538,,323.27,291.9645243,-219.1644358,,-10.11501781,7.592881966,,12.64774453,-0.926876575
323.45,282.1934436,-210.4476033,,323.45,291.6207024,-217.4780431,,-9.427258847,7.030439845,,11.76011453,-0.930016575
323.63,282.8528568,-209.5604799,,323.63,291.2721653,-215.7981906,,-8.419308426,6.237710779,,10.4782532,-0.933156575
323.81,284.8606499,-209.66579,,323.81,291.6048817,-214.6297423,,-6.744231836,4.963952361,,8.374096136,-0.936296575
323.99,285.4810773,-208.7435936,,323.99,291.5899061,-213.2103656,,-6.108828841,4.466772008,,7.567684057,-0.939436575
324.17,286.4571324,-208.0800598,,324.17,292.2579481,-212.2937237,,-5.800815669,4.213663878,,7.169687978,-0.942576575
324.35,286.7427797,-206.9152281,,324.35,292.5783121,-211.1261817,,-5.835532459,4.210953564,,7.196219076,-0.945716575
324.53,287.3910789,-206.0138372,,324.53,293.2398049,-210.2064465,,-5.848726063,4.192609263,,7.196219076,-0.948856575
324.71,288.3431495,-205.3287481,,324.71,293.5523992,-209.0382475,,-5.209249733,3.709499352,,6.395050291,-0.951996575
324.89,287.9664162,-203.700785,,324.89,293.8608987,-207.8704057,,-5.894482511,4.169620648,,7.220156537,-0.955136575
325.07,288.9357457,-203.0282447,,325.07,294.512162,-206.9466592,,-5.576416268,3.918414469,,6.815452321,-0.958276575
325.25,290.2459917,-202.59055,,325.25,296.2054589,-206.7502344,,-5.959467185,4.159684438,,7.267614722,-0.961416575
325.43,290.8806942,-201.6781804,,325.43,296.8531933,-205.8191316,,-5.972499194,4.140951235,,7.267614722,-0.964556575
325.61,292.5441825,-201.4743192,,325.61,298.9021881,-205.8530591,,-6.358005678,4.378739836,,7.719948105,-0.967696575
