Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,,,,
125.64,-116.1850947,162.4274929,,125.64,-79.96621981,111.7932781,,-36.21887489,50.6342148,,62.25456294,-0.620923673,,,
125.82,-116.6945434,162.0618715,,125.82,-78.84012657,109.4907962,,-37.85441683,52.5710753,,64.78174767,-0.624063674,,,
126,-117.2028416,161.6946523,,126,-78.29775197,108.0206556,,-38.90508963,53.6739967,,66.29105461,-0.627203674,,,
126.18,-117.7099842,161.3258389,,126.18,-78.63655028,107.7742685,,-39.07343392,53.5515704,,66.29105468,-0.630343673,,,
126.36,-118.2159662,160.9554349,,126.36,-77.19751885,105.1072932,,-41.01844735,55.8481417,,69.29305849,-0.633483673,,,
126.54,-118.7207826,160.5834439,,126.54,-76.64002027,103.6643974,,-42.08076233,56.9190465,,70.78536863,-0.636623672,,,
126.72,-119.2244285,160.2098696,,126.72,-76.07785176,102.2309174,,-43.14657674,57.9789522,,72.27161256,-0.639763672,,,
126.9,-119.726899,159.8347157,,126.9,-76.39848126,101.9915294,,-43.32841774,57.8431863,,72.27161258,-0.642903674,,,
127.08,-120.2281889,159.4579859,,127.08,-76.71835751,101.7511357,,-43.50983139,57.7068502,,72.2716126,-0.646043673,,,
127.26,-120.7282935,159.0796839,,127.26,-77.03747734,101.5097389,,-43.69081616,57.569945,,72.27161257,-0.649183674,,,
127.44,-121.2272077,158.6998134,,127.44,-77.35583762,101.2673412,,-43.87137008,57.4324722,,72.27161252,-0.652323674,,,
127.62,-121.7249267,158.3183783,,127.62,-77.6734352,101.023945,,-44.0514915,57.2944333,,72.27161262,-0.655463673,,,
127.8,-122.2214455,157.9353822,,127.8,-77.99026695,100.7795528,,-44.23117855,57.1558294,,72.27161262,-0.658603673,,,
127.98,-122.7167592,157.5508289,,127.98,-78.30632975,100.5341669,,-44.41042945,57.016662,,72.27161261,-0.661743672,,,
128.16,-108.993339,139.029201,,128.16,-78.62162048,100.2877898,,-30.37171852,38.7414112,,49.22741338,-0.664883673,,,
128.34,-101.0958768,128.1247713,,128.34,-78.93613604,100.040424,,-22.15974076,28.0843473,,35.77407824,-0.668023674,,,
128.52,-101.4976896,127.8066992,,128.52,-79.24987331,99.79207173,,-22.24781629,28.01462747,,35.77407835,-0.671163673,,,
128.7,-101.8985016,127.4873669,,128.7,-79.56282922,99.54273558,,-22.33567238,27.94463132,,35.77407833,-0.674303673,,,
128.88,-99.48152729,123.6652433,,128.88,-79.87500067,99.29241798,,-19.60652662,24.37282532,,31.28019342,-0.677443673,,,
129.06,-99.86934509,123.3522622,,129.06,-80.18638458,99.0411214,,-19.68296051,24.3111408,,31.28019344,-0.680583672,,,
129.24,-100.2561782,123.0380648,,129.24,-80.49697789,98.78884831,,-19.75920031,24.24921649,,31.28019337,-0.683723673,,,
129.42,-97.2941549,118.6402718,,129.42,-80.80677753,98.53560121,,-16.48737737,20.10467059,,26.00060369,-0.686863673,,,
129.6,-95.75573377,116.0194213,,129.6,-81.11578044,98.28138259,,-14.63995333,17.73803871,,22.99926631,-0.690003673,,,
129.78,-96.11956209,115.7181768,,129.78,-81.42398359,98.02619495,,-14.6955785,17.69198185,,22.99926628,-0.693143674,,,
129.96,-96.48244272,115.4157914,,129.96,-101.6270937,121.5700093,,5.14465098,-6.1542179,,8.021336028,2.44530899,,,
130.14,-96.84437207,115.1122681,,130.14,-102.0083219,121.2503014,,5.16394983,-6.1380333,,8.021335963,2.442168983,,,
130.32,-97.20534658,114.8076098,,130.32,-102.3885444,120.9293981,,5.18319782,-6.1217883,,8.021336025,2.439028981,,,
130.5,-97.56536268,114.5018195,,130.5,-102.7677573,120.6073024,,5.20239462,-6.1054829,,8.021336,2.435888983,,,
130.68,-97.92441682,114.1949003,,130.68,-103.145957,120.2840176,,5.22154018,-6.0891173,,8.021336007,2.432748981,,,
130.86,-98.28250547,113.8868552,,130.86,-103.5231397,119.9595468,,5.24063423,-6.0726916,,8.021335949,2.429608975,,,
131.04,-98.6396251,113.5776872,,131.04,-103.8993017,119.6338933,,5.2596766,-6.0562061,,8.02133594,2.426468977,,,
131.22,-98.99577218,113.2673994,,131.22,-104.2744393,119.3070603,,5.27866712,-6.0396609,,8.021335946,2.423328978,,,
131.4,-99.3509432,112.9559948,,131.4,-104.6485488,118.9790509,,5.2976056,-6.0230561,,8.021335916,2.420188975,,,
131.58,-99.70513466,112.6434765,,131.58,-105.0216265,118.6498685,,5.31649184,-6.006392,,8.021335945,2.41704898,,,
131.76,-100.0583431,112.3298475,,131.76,-105.3936688,118.3195162,,5.3353257,-5.9896687,,8.021336015,2.413908983,,,
131.94,-93.6413337,104.4635532,,131.94,-105.7646719,117.9879973,,12.1233382,-13.5244441,,18.16276183,2.410768979,,,
132.12,-93.96888708,104.169005,,132.12,-106.1346322,117.6553152,,12.16574512,-13.4863102,,18.16276183,2.407628979,,,
132.3,-94.29551397,103.8734296,,132.3,-106.503546,117.321473,,12.20803203,-13.4480434,,18.16276183,2.404488984,,,
132.48,-94.62121115,103.5768301,,132.48,-106.8714098,116.986474,,12.25019865,-13.4096439,,18.16276181,2.401348981,,,
132.66,-94.9459754,103.2792094,,132.66,-107.2382199,116.6503216,,12.2922445,-13.3711122,,18.1627618,2.398208979,,,
132.84,-95.26980352,102.9805704,,132.84,-107.6039726,116.3130191,,12.33416908,-13.3324487,,18.16276177,2.395068981,,,
133.02,-95.59269231,102.680916,,133.02,-107.9686644,115.9745698,,12.37597209,-13.2936538,,18.16276181,2.391928983,,,
133.2,-95.91463861,102.3802492,,133.2,-108.3322917,115.634977,,12.41765309,-13.2547278,,18.16276183,2.388788984,,,
133.38,-92.9903981,98.63629755,,133.38,-108.6948509,115.2942441,,15.7044528,-16.65794655,,22.89360219,2.385648981,,,
133.56,-93.29965714,98.34382193,,133.56,-109.0563384,114.9523744,,15.75668126,-16.60855247,,22.89360215,2.382508979,,,
133.74,-93.60799629,98.05037667,,133.74,-109.4167506,114.6093714,,15.80875431,-16.55899473,,22.89360215,2.379368981,,,
133.92,-93.91541249,97.75596467,,133.92,-109.7760841,114.2652384,,15.86067161,-16.50927373,,22.89360223,2.37622898,,,
134.1,-82.58649387,85.42523649,,134.1,-110.1343351,113.9199787,,27.54784123,-28.49474221,,39.63374686,2.373088981,,,
134.28,-83.33805539,85.66272152,,134.28,-110.4915004,113.5735959,,27.15344501,-27.91087438,,38.94003704,2.36994898,,,
134.46,-82.64404655,84.41738508,,134.46,-110.8475762,113.2260933,,28.20352965,-28.80870822,,40.31601114,2.36680898,,,
134.64,-82.45300255,83.69489652,,134.64,-111.2025591,112.8774743,,28.74955655,-29.18257778,,40.96534935,2.36366898,,,
134.82,-82.59546223,83.31460228,,134.82,-111.5564455,112.5277423,,28.96098327,-29.21314002,,41.13570349,2.36052898,,,
135,-81.86645903,82.06227038,,135,-111.9092321,112.1769009,,30.04277307,-30.11463052,,42.53773836,2.35738898,,,
135.18,-82.92357196,82.60154082,,135.18,-112.2609153,111.8249535,,29.33734334,-29.22341268,,41.40878606,2.354248981,,,
135.36,-81.95091516,81.12160113,,135.36,-86.25002295,85.37720348,,4.29910779,-4.25560235,,6.049171774,2.35110898,,,
135.54,-82.40591542,81.06128404,,135.54,-86.69861477,85.28393868,,4.29269935,-4.22265464,,6.021468253,2.34796898,,,
135.72,-83.22724003,81.35658046,,135.72,-87.33368443,85.37072623,,4.1064444,-4.01414577,,5.742495265,2.344828979,,,
135.9,-82.87197287,80.50198411,,135.9,-87.60131753,85.09607805,,4.72934466,-4.59409394,,6.5933603,2.34168898,,,
136.08,-83.711784,80.80843945,,136.08,-88.24431345,85.18376886,,4.53252945,-4.37532941,,6.299788144,2.338548979,,,
136.26,-84.55843699,81.11434769,,136.26,-88.8949295,85.27421362,,4.33649251,-4.15986593,,6.009130706,2.33540898,,,
136.44,-83.71427682,79.80133577,,136.44,-121.1544081,115.4914546,,37.44013128,-35.69011883,,51.72569973,2.33226898,,,
136.62,-83.74969808,79.3346587,,136.62,-122.2767155,115.8306444,,38.52701742,-36.4959857,,53.06871059,2.329128981,,,
136.8,-83.76347588,78.85015394,,136.8,-123.2722479,116.0414563,,39.50877202,-37.19130236,,54.25989346,2.325988981,,,
136.98,-84.10793556,78.67775105,,136.98,-124.9632374,116.895349,,40.85530184,-38.21759795,,55.94408353,2.32284898,,,
137.16,-84.35456865,78.4132647,,137.16,-126.3782484,117.4771112,,42.02367975,-39.0638465,,57.37572451,2.31970898,,,
137.34,-83.78966433,77.39913103,,137.34,-130.1104527,120.1870906,,46.32078837,-42.78795957,,63.0589004,2.316568981,,,
137.52,-85.42649475,78.41543637,,137.52,-130.4871982,119.777952,,45.06070345,-41.36251563,,61.16636898,2.31342898,,,
137.7,-85.74659691,78.2145838,,137.7,-135.4974004,123.5952581,,49.75080349,-45.3806743,,67.33905292,2.31028898,,,
137.88,-86.6700469,78.55976262,,137.88,-135.8848209,123.1691877,,49.214774,-44.60942508,,66.42360112,2.307148981,,,
138.06,-86.91629689,78.28723184,,138.06,-142.4219106,128.2822385,,55.50561371,-49.99500666,,74.70189987,2.30400898,,,
138.24,-87.76474576,78.55369333,,138.24,-145.7789616,130.4792232,,58.01421584,-51.92552987,,77.85826797,2.300868981,,,
138.42,-88.35393072,78.58275634,,138.42,-146.1879471,130.0208347,,57.83401638,-51.43807836,,77.39928524,2.29772898,,,
138.6,-89.20651151,78.84075704,,138.6,-151.2774908,133.6991179,,62.07097929,-54.85836086,,82.83867591,2.294588981,,,
138.78,-89.98221507,79.02447493,,138.78,-153.8644494,135.1273395,,63.88223433,-56.10286457,,85.02041682,2.29144898,,,
138.96,-90.49689961,78.97453911,,138.96,-154.6255064,134.9380825,,64.12860679,-55.96354339,,85.11401998,2.288308981,,,
139.14,-90.74443312,78.68998998,,139.14,-160.1122783,138.8430468,,69.36784518,-60.15305682,,91.81660084,2.28516898,,,
139.32,-92.76088444,79.9296669,,139.32,-160.5474555,138.3396106,,67.78657106,-58.4099437,,89.48039304,2.28202898,,,
139.5,-93.01140589,79.63800416,,139.5,-160.9810497,137.8348105,,67.96964381,-58.19680634,,89.48039309,2.27888898,,,
139.68,-94.36580265,80.28550278,,139.68,-161.4130567,137.3286513,,67.04725405,-57.04314852,,88.02985328,2.27574898,,,
139.86,-95.17872309,80.46330844,,139.86,-161.5122153,136.5410963,,66.33349221,-56.07778786,,86.86109877,2.27260898,,,
140.04,-95.43090825,80.16405107,,140.04,-168.5234292,141.563368,,73.09252095,-61.39931693,,95.45885364,2.26946898,,,
140.22,-97.11385979,81.05902112,,140.22,-168.9671066,141.0335074,,71.85324681,-59.97448628,,93.59395323,2.26632898,,,
140.4,-97.36790594,80.75368449,,140.4,-169.4091181,140.5022563,,72.04121216,-59.74857181,,93.59395324,2.263188981,,,
140.58,-97.62099209,80.44755167,,140.58,-171.7116496,141.5042145,,74.09065751,-61.05666283,,96.00698728,2.26004898,,,
140.76,-97.87311574,80.14062567,,140.76,-172.4649058,141.2179979,,74.59179006,-61.07737223,,96.40736768,2.25690898,,,
140.94,-100.8012259,82.01085,,140.94,-172.5899317,140.4174093,,71.7887058,-58.4065593,,92.54698509,2.25376898,,,
141.12,-101.3619982,81.93948168,,141.12,-173.0299908,139.8747855,,71.6679926,-57.93530382,,92.15639203,2.25062898,,,
141.3,-101.618788,81.62080158,,141.3,-173.1497618,139.0748958,,71.5309738,-57.45409422,,91.74776921,2.247488981,,,
141.48,-101.874576,81.30131674,,141.48,-173.5856027,138.5305208,,71.7110267,-57.22920406,,91.74776917,2.244348981,,,
141.66,-103.6756943,82.2071595,,141.66,-174.9867097,138.7515217,,71.3110154,-56.5443622,,91.00838321,2.24120898,,,
141.84,-104.5744872,82.38634566,,141.84,-175.4215261,138.2013803,,70.8470389,-55.81503464,,90.19213387,2.23806898,,,
142.02,-105.4617054,82.54995681,,142.02,-175.5363887,137.4007869,,70.0746833,-54.85083009,,88.98918362,2.234928981,,,
142.2,-106.0489682,82.47393334,,142.2,-175.9669611,136.8489262,,69.9179929,-54.37499286,,88.57293932,2.231788981,,,
142.38,-106.3074131,82.14053355,,142.38,-176.3957985,136.2957162,,70.0883854,-54.15518265,,88.5729393,2.22864898,,,
142.56,-107.5199961,82.53958914,,142.56,-176.5029464,135.4955469,,68.9829503,-52.95595776,,86.96540056,2.22550898,,,
142.74,-108.4375326,82.70410015,,142.74,-176.9370604,134.9479282,,68.4995278,-52.24382805,,86.14872534,2.222368981,,,
142.92,-109.0166814,82.60566872,,142.92,-177.0402631,134.1494635,,68.0235817,-51.54379478,,85.34618004,2.21922898,,,
143.1,-109.6069866,82.51247472,,143.1,-177.1288095,133.3431095,,67.5218229,-50.83063478,,84.51597482,2.216088981,,,
143.28,-109.865535,82.16790257,,143.28,-177.546633,132.7862686,,67.681098,-50.61836603,,84.51597486,2.21294898,,,
143.46,-110.7782859,82.3094043,,143.46,-177.9627059,132.2281184,,67.18442,-49.9187141,,83.69960757,2.20980898,,,
143.64,-111.0361909,81.96115529,,143.64,-177.7201994,131.1838306,,66.6840085,-49.22267531,,82.8832236,2.20666898,,,
143.82,-111.2930011,81.61209817,,143.82,-178.1312398,130.6251434,,66.8382387,-49.01304523,,82.88322361,2.20352898,,,
144,-111.548714,81.26223639,,144,-178.5405239,130.0651682,,66.9918099,-48.80293181,,82.88322356,2.20038898,,,
144.18,-111.8033271,80.9115734,,144.18,-178.9480477,129.5039107,,67.1447206,-48.5923373,,82.88322357,2.19724898,,,
144.36,-112.0568379,80.56011265,,144.36,-178.0404277,127.9971592,,65.9835898,-47.43704655,,81.26566008,2.194108981,,,
144.54,-112.647784,80.44963279,,144.54,-178.116433,127.2053574,,65.468649,-46.75572461,,80.45024416,2.19096898,,,
144.72,-112.5605424,79.85481176,,144.72,-178.1898733,126.4148029,,65.6293309,-46.55999114,,80.46764474,2.18782898,,,
144.9,-112.8107312,79.50097857,,144.9,-178.244519,125.6140576,,65.4337878,-46.11307903,,80.04996342,2.184688981,,,
145.08,-113.0598077,79.14636153,,145.08,-177.9856897,124.5970609,,64.925882,-45.45069937,,79.25361964,2.181548981,,,
145.26,-113.3077695,78.79096414,,145.26,-177.7059247,123.5715892,,64.3981552,-44.78062506,,78.43740673,2.178408981,,,
145.44,-113.5546142,78.43478991,,145.44,-178.0930628,123.0129843,,64.5384486,-44.57819439,,78.43740666,2.175268981,,,
145.62,-113.4582647,77.84314676,,145.62,-178.151152,122.2286125,,64.6928873,-44.38546574,,78.45533275,2.172128981,,,
145.8,-113.7021325,77.48650464,,145.8,-178.534071,121.6686162,,64.8319385,-44.18211156,,78.45533272,2.16898898,,,
145.98,-114.2784196,77.3548715,,145.98,-178.259865,120.6638051,,63.9814454,-43.3089336,,77.2611745,2.16584898,,,
146.16,-114.5207501,76.99565651,,146.16,-177.6333246,119.4280899,,63.1125745,-42.43243339,,76.05069667,2.16270898,,,
146.34,-114.755925,76.63165799,,146.34,-177.3535358,118.4330613,,62.5976108,-41.80140331,,75.27162943,2.159568981,,,
146.52,-114.9959823,76.27094719,,146.52,-177.371847,117.6416645,,62.3758647,-41.37071731,,74.84841179,2.15642898,,,
146.7,-115.2349058,75.9094844,,146.7,-177.3875466,116.8517222,,62.1526408,-40.9422378,,74.42592018,2.15328898,,,
146.88,-116.15393,75.99296811,,146.88,-177.7535859,116.2941502,,61.5996559,-40.30118209,,73.6118393,2.15014898,,,
147.06,-116.7348062,75.8506318,,147.06,-176.7745745,114.8625983,,60.0397683,-39.0119665,,71.60102868,2.14700898,,,
147.24,-116.6308901,75.26332981,,147.24,-176.8052464,114.0945727,,60.1743563,-38.83124289,,71.61577047,2.14386898,,,
147.42,-116.8666416,74.89673838,,147.42,-176.4757652,113.0986485,,59.6091236,-38.20191012,,70.79995447,2.140728981,,,
147.6,-117.1073184,74.53327658,,147.6,-176.8300244,112.543958,,59.722706,-38.01068142,,70.79275043,2.137588981,,,
147.78,-117.3407752,74.16519277,,147.78,-176.4929278,111.5522886,,59.1521526,-37.38709583,,69.97693971,2.134448981,,,
147.96,-117.573075,73.79637772,,147.96,-176.4829566,110.7719852,,58.9098816,-36.97560748,,69.55263977,2.13130898,,,
148.14,-117.4623793,73.21377001,,148.14,-176.49766,110.0101936,,59.0352807,-36.79642359,,69.56393575,2.12816898,,,
148.32,-117.6916911,72.84457782,,148.32,-176.4813846,109.2321117,,58.7896935,-36.38753388,,69.13957393,2.12502898,,,
148.5,-117.9198425,72.47466741,,148.5,-176.8235028,108.6774226,,58.9036603,-36.20275519,,69.13957391,2.12188898,,,
148.68,-118.1468312,72.10404242,,148.68,-177.1638777,108.121662,,59.0170465,-36.01761958,,69.13957404,2.11874898,,,
148.86,-118.3726551,71.73270653,,148.86,-176.4175443,106.9073589,,58.0448892,-35.17465237,,67.87094615,2.11560898,,,
149.04,-118.5973119,71.36066337,,149.04,-176.4148938,106.1498245,,57.8175819,-34.78916113,,67.47709618,2.11246898,,,
149.22,-118.8207994,70.98791663,,149.22,-176.0231279,105.162692,,57.2023285,-34.17477537,,66.63348751,2.10932898,,,
149.4,-118.6873579,70.40344037,,149.4,-175.9906697,104.3948475,,57.3033118,-33.99140713,,66.62646097,2.106188981,,,
149.58,-118.9078392,70.03041561,,149.58,-175.9557884,103.6286344,,57.0479492,-33.59821879,,66.20656171,2.103048981,,,
149.76,-119.1271482,69.65670037,,149.76,-175.9184992,102.8640606,,56.791351,-33.20736023,,65.78743286,2.099908981,,,
149.94,-119.3452826,69.28229835,,149.94,-175.8972444,102.1118313,,56.5519618,-32.82953295,,65.39038627,2.09676898,,,
150.12,-119.5622403,68.90721323,,150.12,-176.2170078,101.5590115,,56.6547675,-32.65179827,,65.39038623,2.093628981,,,
150.3,-119.420016,68.32661587,,150.3,-176.5350339,101.0051903,,57.1150179,-32.67857443,,65.80284566,2.09048898,,,
150.48,-119.6339725,67.9513008,,150.48,-175.7599099,99.83045997,,56.1259374,-31.87915917,,64.5476695,2.08734898,,,
150.66,-119.8467495,67.57531576,,150.66,-175.7094274,99.07335899,,55.8626779,-31.49804323,,64.13084679,2.08420898,,,
150.84,-120.0583448,67.19866445,,150.84,-176.0066727,98.51387971,,55.9483279,-31.31521526,,64.11597384,2.08106898,,,
151.02,-120.2687564,66.82135059,,151.02,-176.3151381,97.96073401,,56.0463817,-31.13938342,,64.11597384,2.07792898,,,
151.2,-120.4779822,66.4433779,,151.2,-176.6218651,97.40662246,,56.1438829,-30.96324456,,64.11597383,2.07478898,,,
151.38,-120.6860202,66.06475011,,151.38,-177.2794832,97.04458513,,56.593463,-30.97983502,,64.51798379,2.071648981,,,
151.56,-120.8928682,65.68547094,,151.56,-177.5833287,96.48745006,,56.6904605,-30.80197912,,64.51798377,2.068508981,,,
151.74,-121.0985242,65.30554414,,151.74,-178.2400076,96.12058244,,57.1414834,-30.8150383,,64.92084188,2.06536898,,,
151.92,-121.3029863,64.92497346,,151.92,-178.540947,95.56043588,,57.2379607,-30.63546242,,64.92084182,2.06222898,,,
152.1,-121.5062524,64.54376264,,152.1,-179.1966486,95.18873081,,57.6903962,-30.64496817,,65.32454277,2.05908898,,,
152.28,-121.7083205,64.16191545,,152.28,-179.4946573,94.625585,,57.7863368,-30.46366955,,65.32454273,2.05594898,,,
152.46,-121.9091886,63.77943564,,152.46,-179.7908963,94.06150622,,57.8817077,-30.28207058,,65.32454275,2.052808981,,,
152.64,-122.1088547,63.396327,,152.64,-180.0853626,93.49650003,,57.9765079,-30.10017303,,65.32454274,2.04966898,,,
152.82,-122.3073168,63.0125933,,152.82,-180.3780533,92.930572,,58.0707365,-29.9179787,,65.32454276,2.04652898,,,
153,-122.5045731,62.62823831,,153,-180.6689656,92.36372771,,58.1643925,-29.7354894,,65.32454274,2.04338898,,,
153.18,-122.7006215,62.24326584,,153.18,-180.9580966,91.79597276,,58.2574751,-29.55270692,,65.32454279,2.04024898,,,
153.36,-122.8954602,61.85767968,,153.36,-181.2454434,91.22731274,,58.3499832,-29.36963306,,65.32454275,2.03710898,,,
153.54,-123.0890871,61.47148362,,153.54,-181.5310032,90.65775325,,58.4419161,-29.18626963,,65.3245428,2.03396898,,,
153.72,-123.2815005,61.08468148,,153.72,-181.8147731,90.08729991,,58.5332726,-29.00261843,,65.32454269,2.030828981,,,
153.9,-123.4726983,60.69727707,,153.9,-182.0967505,89.51595835,,58.6240522,-28.81868128,,65.32454276,2.02768898,,,
154.08,-123.6626787,60.30927421,,154.08,-182.3769324,88.9437342,,58.7142537,-28.63445999,,65.32454276,2.02454898,,,
154.26,-123.8514399,59.92067672,,154.26,-182.2919125,88.19481443,,58.4404726,-28.27413771,,64.92084181,2.021408981,,,
154.44,-124.03898,59.53148844,,154.44,-182.5679451,87.62198398,,58.5289651,-28.09049554,,64.92084176,2.018268981,,,
154.62,-124.225297,59.14171321,,154.62,-182.8421777,87.04828962,,58.6168807,-27.90657641,,64.92084188,2.01512898,,,
154.8,-124.4103893,58.75135486,,154.8,-183.1146075,86.473737,,58.7042182,-27.72238214,,64.92084185,2.01198898,,,
154.98,-124.5942549,58.36041725,,154.98,-183.3852319,85.89833178,,58.790977,-27.53791453,,64.9208419,2.00884898,,,
155.16,-124.7768921,57.96890423,,155.16,-183.6540481,85.32207963,,58.877156,-27.3531754,,64.92084182,2.00570898,,,
155.34,-124.9582991,57.57681965,,155.34,-183.9210536,84.74498625,,58.9627545,-27.1681666,,64.92084176,2.002568981,,,
155.52,-121.8731523,55.6920228,,155.52,-184.1862458,84.16705731,,62.3130935,-28.47503451,,68.51094228,1.99942898,,,
155.7,-122.0474242,55.30906718,,155.7,-184.4496219,83.58829853,,62.4021977,-28.27923135,,68.51094222,1.99628898,,,
155.88,-122.2204927,54.92556623,,155.88,-184.7111794,83.00871559,,62.4906867,-28.08314936,,68.51094221,1.99314898,,,
156.06,-122.3923562,54.54152375,,156.06,-184.9709158,82.42831422,,62.5785596,-27.88679047,,68.51094222,1.99000898,,,
156.24,-122.5630129,54.1569435,,156.24,-185.2288284,81.84710015,,62.6658155,-27.69015665,,68.51094225,1.98686898,,,
156.42,-122.7324612,53.77182929,,156.42,-185.4849147,81.26507909,,62.7524535,-27.4932498,,68.51094223,1.98372898,,,
156.6,-122.9006995,53.38618491,,156.6,-185.7391722,80.6822568,,62.8384727,-27.29607189,,68.51094213,1.980588981,,,
